idx,user_ids,accent,age_group,country,transcript,nchars,audio_ids,audio_paths,duration,origin,domain,split,gender
601857,3f7402dad2ccf1d2f93f931d41ddb72c,"yoruba, hausa",41-55,NG,"In his later years Bhm spent his time as guest conductor.
",58,c675a0278d99946e4a02f8856485af54,/AfriSpeech-100/test/e354581e-ab4a-4c8c-9eea-1f9c7fb4d72d/e1d3744eaed1c39326be3e581ba96ca3.wav,5.171,nigerian,general,test,Other
908741,074cf2977f20b551bee6d0e3e411f445,berom,41-55,NG,GI: Abd soft bs+ J-tube fell out replaced  may need xray before hand.,69,d28c66bbdd7768f7ddc035d7fde4c1b4,/AfriSpeech-100/test/59000df5-74e7-47d8-b13f-c794290d02c6/63576709f80a62fc00f68fec15ce3cf1.wav,10.0,nigerian,clinical,test,Male
587851,b2043f0c05b1d68b6c7194e78247da8d,yala mbembe,19-25,NG,"SNK and Bandai countered with the Neo Geo Pocket Color and the Wonderswan Color, this did little to change Nintendos sales.
",124,94cbe67847f138353ac1ba25f69690c0,/AfriSpeech-100/test/a1b8dcbc-de4d-4595-8a64-1eb4cd7da9c2/b2d011410634cdd7c9dfa25026a7a754.wav,10.923,nigerian,general,test,Male
572938,c943dbbb5a34d1efc338a1bdffec2efc,eggon,41-55,NG,Last month Prime Minister Boris Johnson pledged to more than double testing capacity by the end of October.,108,d3f3b0ef90f1ffa3a4d50a6505020790,/AfriSpeech-100/test/8557b0e9-22f5-4fb3-a993-68beaa137b2c/d4cc40b1da27c285997414872d290a7a.wav,11.333,nigerian,general,test,Male
722863,0cf875b6bbb32d20cc5b024fdcb3161d,yoruba,26-40,NG,"Angel says why not? Adding that Sammie likes her.
",50,ba2171dca84139376346e737cb78c745,/AfriSpeech-100/test/cad0fed7-fc15-438f-b1c8-9d77d2c291bf/b781d44996378404588aeb494d35da7a.wav,4.008,nigerian,general,test,Female
650355,bfa5c0cc66e4c29bd724d1352f68e09d,yoruba,26-40,NG,"In 2022, the use of artemisinin, dihydroartemisinin, artemether, artesunate Antimalarials were prohibited in Lagos and Abuja by Ugelo Ifalade the current NAFDAC DG
",164,ec036117b056b774c7b00de1ba918051,/AfriSpeech-100/test/9986a542-83af-4307-b3a3-bdf58e7c9f88/afe0e987203184a201b5adbccaf49399.wav,25.458,nigerian,general,test,Male
463744,d53a902cd0ee91be0fe6b512a3d20da9,angas,41-55,NG,"He is not on any medication, he is a student, does not smoke cigarette not takes alcohol. next line. Assessment: Malaria. Next line. Signed: Dr Adedigba Chijindum",163,a8e2b5e688be73125346995ac9c7e3b9,/AfriSpeech-100/test/323ac560-f6f9-415c-918d-7149b81e8723/951684c8161689096a57824add5f708f.wav,17.781,nigerian,general,test,Male
649119,a61d694177748b99b776b8a88de83123,etche,19-25,NG,"As a Hoya, Billingsley will help stretch the floor with his range, giving space for Riley and Beard to slash to the paint and keep defenders from collapsing around Mutombo.
",173,28a943a65ece9e6760a9b29b81f3e8ee,/AfriSpeech-100/test/b03e436c-b94f-4fae-a059-5578821a0a4e/20e3e92d270829cabe77baecfbd208da.wav,19.102,nigerian,general,test,Male
731777,2d9b70706b5cd5ad8900535e27e75d78,yoruba,19-25,NG,"The family history of Nwadiogwa disease was important for Udodi who is a doctor at Birnin Kebbi university but lives in Jalingo with his wife Nwabugo
",150,d5c1fd54fcf3151bdcec039866d431bb,/AfriSpeech-100/test/36a9c32a-7ffb-471d-8471-547de461c13d/94ecb4e6e719061c0d87e62f6bd03ff4.wav,8.847000000000001,nigerian,general,test,Female
831975,29c89e3e0dc571f2040d00c297a5f9d4,idoma,19-25,NG,"Unlike many aspirants, Senator Tinubu has not made a formal declaration of that intent till now.
",97,e3a7d9091147bd74122b59cb6ba816cd,/AfriSpeech-100/test/6e22e703-4d65-4c2a-bc67-33f8e0d9e1a2/a096c75c1d3dd76d649d2f9e8ae468f3.wav,9.079,nigerian,general,test,Female
913896,e5403cd8085404d85140b0653506a113,yoruba,19-25,NG,Pt Matarah 10 out of arm and infiltrated.,41,6a591478925fa58c13108ecadef479be,/AfriSpeech-100/test/13c7cfdb-ed46-4b50-a1b2-2ed9e258fd2e/7bae627e3764dfdbe2d0e50453684855.wav,6.0,nigerian,clinical,test,Male
887044,062a6e856921674d55a3b54f31725f81,ukwuani,19-25,NG,"$500 million in damage was caused by a storm on Sun 23 Oct, 1983 in Rutongo and Gede
",85,92d73b8dddd0d6dfb2a69b26b849a142,/AfriSpeech-100/test/792f7fd4-f1a7-4e66-9c78-f1b07d31e3c2/207fb48cc7fe13a2fefc6630e6f6b8f9.wav,9.108,nigerian,general,test,Female
770374,970df92830e2a9e9191f6efa184dfe6f,bini,26-40,NG,"investigations done include pap smear with no intraepithelial lesion or malignancy. next line. Motanya Ezeudu Enugu Ultrasound scan showed no sonographic abnormalities
",168,1f2559d125d9274e732371923b2948a2,/AfriSpeech-100/test/845fcaaf-a6c7-4364-97a7-5d3867d599a4/1f2387b7e8e4188a6670a5520ff61738.wav,37.331,nigerian,general,test,Male
944692,ab4eca49404b0b70f831c0ec4204d20d,khana,19-25,NG,AM Labs pending See carevue,27,6c5438677eac9e84fde599ca04c03b60,/AfriSpeech-100/test/31866eaf-8386-46ba-bc72-d2ea94e0c10e/187d4eda83453f6e1e3e760ed9efdaad.wav,5.0,nigerian,clinical,test,Male
836919,a080273ce4523dedd796fff544efb04e,hausa,26-40,NG,"Speaking with the Nigerian Tribune on the significance of Jordan to the Christian faithful, Prophet Ojo described it as a land of separation from the land of reproach to that of promise.
",187,fa17895fb4d8022986814525b37ca6c9,/AfriSpeech-100/test/5482a4ae-53cc-4c1b-b717-faf2f8b51b2e/fbaf4f3a669b959a36145fa4431ad687.wav,14.755,nigerian,general,test,Female
968222,0fa62fa5e27935cf54322855392c546a,mwaghavul,19-25,NG,Chiege Ackoo to evaluate pt pain/discomfort and plan today.,59,f6f0f99e7a6272de50f09eda624c28de,/AfriSpeech-100/test/c60c27bd-aea2-446d-a240-d3dd890d3f35/be8def1e91f0a2aa63b842193291ba27.wav,6.0,nigerian,clinical,test,Male
964186,66903d5da7f641f34cd782a9458d2741,anaang,26-40,NG,Aortic stenosis and CHF Acute diastolic Assessment: Critical AS per cardiac cath- Fardoree Babrinde consulted 11.,113,01e0bbc2cfe800d8d7549ad9fb7e542c,/AfriSpeech-100/test/ec8c7051-ffd4-49f5-901d-dcf2a3451c38/7ee351ef01455552d896e5a06d979152.wav,15.0,nigerian,clinical,test,Female
730464,c4488c5ba7debda752c4dd68fa220991,kubi,26-40,NG,"Giants wide receivers coach Tyke Tolbert wasnt surprised.
",58,141a2684ea69146890b621cb265b08eb,/AfriSpeech-100/test/ebc9ea08-bc41-4a63-9541-7e1b24e14b36/cf1527832d71f43eadceb4d52510c64b.wav,4.803999999999999,nigerian,general,test,Female
1012228,eb2ee22ad0d81cd485c869b9a8a6bf91,igbo,19-25,NG,BILI: Single phototherapy shut off at 0500 this morning.,56,bcb82762af7fd0a878951d7bc014e408,/AfriSpeech-100/test/8d032fa4-821b-4131-9d0d-e99f5a149670/d1cf03a15c6d08a39e33d44d215017c3.wav,5.0,nigerian,clinical,test,Male
820000,9dc1431272e68c73d54ad310595bed50,ekpeye,19-25,NG,"Harrison landed the plane with the assistance of radioed instructions from an air traffic controller.
",102,67e0b1b5af143240aa91663b7f388ae0,/AfriSpeech-100/test/240382dd-ba47-41fa-81c6-7589a94d9309/1989501c6222d4635a0c126829f26fab.wav,7.63,nigerian,general,test,Male
571483,d53a902cd0ee91be0fe6b512a3d20da9,angas,41-55,NG,The main contractor in charge of the refurbishment was privately owned British firm Rydon.,91,5655b2fe1e95d13eb1dec6b3b13a84fd,/AfriSpeech-100/test/8746a6a4-8a7b-4ffe-9b8c-37fd50ae447d/18580dbd161b4f75f2a8c363ffd77cfa.wav,6.973,nigerian,general,test,Male
1022178,359f54a480c40be1fa2148c2b2287bb1,ogbia,19-25,NG,Hi flow FM.,11,c71c07e48782869735d4f1a2c6d18237,/AfriSpeech-100/test/dda2be4f-7d37-4ac4-8a75-c90a7424e86a/bfaf727ffa1ea71cc019c937b34f3e9d.wav,2.0,nigerian,clinical,test,Female
937038,75b1a6a6c6f65e6343b32c6465c4ee6c,ukwuani,19-25,NG,CHEST PA and LAT             Reason: r/o inf eff Admitting Diagnosis: CORONARY ARTERY DISEASE,93,8a47201260b1d33766866e272b84e2c0,/AfriSpeech-100/test/490f73e9-68dd-4b7e-8884-cb3bf08910e0/f1015efe9208dc047e9da6a3077c0e1e.wav,18.0,nigerian,clinical,test,Female
839027,7bcb8527b9c32a704009ca30e7a73683,igbo,19-25,NG,"Listen to our latest podcast:Notwithstanding the fact that the APC may be going for a consensus candidate, findings showed that the three aspirants that had purchased the governorship form are Senator Uba Sani, Sani Dattijo and Sani Shaaban.
",242,8a7c1f576e77a8e31f93d924f43fb009,/AfriSpeech-100/test/94616bff-2a04-477a-80b3-8ad8e567db2f/d3e04b1f6c9a05592e72be4cf7f797f3.wav,21.655,nigerian,general,test,Female
838003,1f8136110732aab77af2fda46d9cdb28,ibani,19-25,NG,"The Authority is not disclosing the employees name or position within the company to ensure their private health information remains confidential, communications director Sean Driscoll wrote.
",192,0b1afb3f06809ee1a41f4ea19450dfd0,/AfriSpeech-100/test/dd3c69cc-a093-4a6d-a10f-2ded9834ac10/118a5165977aa08b8ef809c2165845e1.wav,11.212,nigerian,general,test,Female
453041,f1e04e3451af161a870d52c2c7d015fc,zulu,19-25,ZA,"Even Ali would probably admit she didnt choose wrong when she decided to get engaged to Roberto, even though it didnt work out.",128,a98cd32f5f280d45673fe3803f8d48aa,/AfriSpeech-100/test/4f987b80-c0cf-457b-a14f-84a99880c85c/b0fe2899c114471b3642aa66eaea8a07.wav,11.715,african,general,test,Female
960388,2aeb013da2c4f164164677ba5d6c7ca9,gbagyi,19-25,NG,CONTINUE TO W/U CAUSE OF ANXIETY/PANIC- CONTINUE TO KEEP PT Fijabi/OUT OF PULM EDEMA AND FREE OF PANIC ATTACKS.,111,8d60c3bb9895cc4e3e59d42c44e9f175,/AfriSpeech-100/test/8ad12be8-a032-46c7-9ccb-906fa0597ec6/4dd11e6a6bd39ea538f7498f0d043ae8.wav,32.0,nigerian,clinical,test,Male
692816,cacb500198d594bea923c7266aac3423,yoruba,19-25,NG,On contact precautions for gent-res Tobela.,44,9a2e95fbd662b5c91ff5911c4554b64d,/AfriSpeech-100/test/38e2e006-2a39-4e35-9cc7-6fb466ec4cfe/cea7216ac14c41d37af110685da0425b.wav,5.718999999999999,nigerian,clinical,test,Male
635172,d53a902cd0ee91be0fe6b512a3d20da9,angas,41-55,NG,"Deals Famous Oyster House also temporarily closed its doors until the first week of June after an employee tested positive.
",124,b8350b8b143381d6df60e4ff66885bf9,/AfriSpeech-100/test/d647e35f-cc63-42e1-a9aa-69dc88999256/3d305851d06175349f333b17122e0584.wav,8.869,nigerian,general,test,Male
681666,a61d694177748b99b776b8a88de83123,etche,19-25,NG,"Close to Chavez, Gorrin was charged with collaborating with the former national treasurer and funneling embezzled government funds not only to himself but to Andrades bank accounts in Switzerland totaling more than 1 billion.
",226,27aba0161f3cb0151486325730c612c5,/AfriSpeech-100/test/5d74c3c2-f040-4e9b-bce0-17bea221d038/54079dcf37464a3a191a1f8986a4269e.wav,26.329,nigerian,general,test,Male
775331,bd3d41ecdc3c088518ac942c0a9abf30,ebira,,NG,"234 902 941 1002The track was co-produced by Niphkeys.
",55,54d834afe833d4919f8401381e8741e5,/AfriSpeech-100/test/a9e63579-8e34-46cb-86ca-574ea6ca1bab/072fc99616b89ca7b913d3395d440d4d.wav,18.523,nigerian,general,test,Male
453093,f1e04e3451af161a870d52c2c7d015fc,zulu,19-25,ZA,Ren Zhengfei founded the technology company Huawei 33 years ago.,65,bb97e7e9e33c0a2287c9c9a1530dc14e,/AfriSpeech-100/test/67e668e3-63b1-4007-bb1f-71d31060bc9b/0264b61e251ac2e00291df931d3cc237.wav,7.622000000000001,african,general,test,Female
681595,a61d694177748b99b776b8a88de83123,etche,19-25,NG,"Who drew up the list, Lagos State government or MC Oluomo?
",59,c60645b9e14657a49badd5aba946906c,/AfriSpeech-100/test/1b780014-407f-41da-96f8-f27f9852538c/4b26029cf81892ab4290fcd5e5a289a8.wav,12.439,nigerian,general,test,Male
1121851,d6176ce096ade65fe403321393babfc8,english,26-40,NG,HISTORY: Mrs. Byekey is a 54-year-old white female with the past medical history significant for diabetes mellitus insulin dependent for the last 34 years as well as coronary artery disease congestive heart failure and end-stage renal disease status post renal transplant times one year ago.,291,21c978153fc23797211431069795d0d0,/AfriSpeech-100/test/92479b1c-f05f-4ef8-b564-23f1dd516db4/d48a1a21a3c2bdeeeebf0c989fba20f1.wav,21.0,nigerian,clinical,test,Male
776805,970df92830e2a9e9191f6efa184dfe6f,bini,26-40,NG,"Adaptation was released on DVD by Umbrella Entertainment in September 2012 . The DVD is compatible with region code 4 and includes special features such as the behind the scenes featurette titled How To Shoot In A Swamp and talent profiles .
",242,ec45b567714ed6a635b71fa694a7f98e,/AfriSpeech-100/test/5b104d18-4a98-4485-9e6e-15de1618878a/fa969fc3c866041045f61bc3f52193d9.wav,58.767,nigerian,general,test,Male
413409,4ab9c329ad8e837644b5ba3f97857b15,urobo,41-55,NG,Patient's family members Chinemerem and Jaruntu showed up to the Bida ward this morning looking for Ubakamma who passed away last night at Jimeta clinic.,154,1a50a48e81c4b6df1f09f722cfc1adc4,/AfriSpeech-100/test/a8836a24-e9d7-4b4e-81b7-18b5c089f815/737489f9cf24f2e5a2545589accc2364.wav,16.133,nigerian,general,test,Male
739514,a1dd0007687f8c1a5a22e67fc8edbb64,igbo,56yrs>,NG,"She was speaking following a meeting with a group of Lithuanian MPs at the parliament in Vilnius.
",98,eadde3a6ed05992bf10723ea93745cf9,/AfriSpeech-100/test/1bff4c78-6fe2-4ec3-ae52-96486ad02c29/ba0ff0c4c8af544d4b519e8e38da6d4b.wav,13.808,nigerian,general,test,Female
421283,76788d03e736b1c71a3464b3ed238ba9,benin,41-55,NG,"Ive got the Ravens taking care of business 24-13, another double-digit Ravens win moving on to the AFC Championship.",117,7258c33ae119bfbb5fd565df468fe676,/AfriSpeech-100/test/329e707c-ee9b-4f7b-9c68-c1c029fb6827/d8ba2fa5523b27bf3948c11faf1298ef.wav,14.604,nigerian,general,test,Male
1012698,f2c61c716636428e14be3643792b2662,hausa,26-40,NG,A: Age appropriate.,19,f131f160182878847b99b95130b4c7e5,/AfriSpeech-100/test/947b5465-c45e-41cb-99f6-cebf8b97d328/043c1e23ef574cc138f8a0c754f959a4.wav,2.0,nigerian,clinical,test,Female
763373,902021a1aa6c17be682f62a5c3ba515c,jukun,19-25,NG,"List of African nations to be affected by Donald Trumps new visa policy.
",73,0ff99af09cb19d09dcc4d87671928386,/AfriSpeech-100/test/8531364d-5236-49f2-83a3-b62e4f49fa18/918adb28a40c5c9d5cfca7eff391542c.wav,6.839,nigerian,general,test,Female
638206,930cb27b024cc22dcbb1c249232ed375,bekwarra,19-25,NG,"Towards the end of realizing our visions for this nation, we must ultimately recognize our individual roles in re-establishing the basic foundations of nation-buildingand that is imbibing discipline, Ano said.
",210,048f4b9770e0a85577c8d94dd46c8cc0,/AfriSpeech-100/test/c1ae218c-deb4-4486-828e-0e2908a50cbc/01139f5c9b9d634b9f9bc77155812976.wav,11.839,nigerian,general,test,Female
561213,50c61c1b6d86caca20798602d7b8c0cb,zulu,26-40,ZA,"Her 22 year old sister Uzoka lives w/ her in Maiduguri and takes care of her.
",78,449184854a68244508abd58476142e41,/AfriSpeech-100/test/e5334b9a-e248-4734-9e89-50b2c4801f4b/7c9e869983ebcf8f988b62ce53508d01.wav,4.984,african,general,test,Female
420648,76788d03e736b1c71a3464b3ed238ba9,benin,41-55,NG,The shooting happened just before 4:30 a.m. Sunday at the home that they say Sanchez had been living in for about a year at N.W. 18th Court and 129th street.,158,d06206fbeca32f22209e580086beeaa5,/AfriSpeech-100/test/217d1b5c-9f16-4d19-ba12-d3af7c41d0a5/979c03b6dc689343ddfb5a0c9a8c3997.wav,16.104,nigerian,general,test,Male
715735,9918862140a9400a9c51de4bc97f5846,yoruba,19-25,NG,"A former Central Bank of Nigerias Deputy Governor, Kingsley Moghalu, has expressed disappointment over the outcome of the African Democratic Congress presidential election.
",173,6b44df8aa9aecb0ec6b4eb3a78b58b0d,/AfriSpeech-100/test/a680b284-1a23-4bb8-901b-06fb2c3d6179/a5ffecc081215f0d4fd3f7e7c4863b90.wav,10.655,nigerian,general,test,Female
398242,aa787c4ad9168f7923b1057080d10cd7,ikwere,41-55,NG,"With PDP in charge of all the 33 local government areas and majority of the seats of the state House of Assembly, some observers say the party is in pole position to mobilize the grassroots for electoral victory in 2023.",220,3a3802e6c247c6d451e4b2ece207281d,/AfriSpeech-100/test/64e31253-380c-48bf-b333-c80148714b5a/dea9e7ba81410622840c2467fd9d252d.wav,22.138,nigerian,general,test,Male
472680,01c5ab3d209856fe8a17e8d1765f6a61,okirika,41-55,NG,"Eric is also an avid art collector. He was originally selected for the Class of 2020, but due to the COVID-19 pandemic deferred his Fellowship to 2022.",152,8d503fad4dc7d45c81fc7d1cbd20bfb7,/AfriSpeech-100/test/451d1e7c-6cfb-4668-9c9d-abe9ba7327bd/c0984f977b114e26b1fad17d83c219c0.wav,19.948,nigerian,general,test,Male
574529,6d7964f0f060b561dd98e44aec6d6caf,edo,41-55,NG,"To ease the burden on health departments, the federal government is contracting with CVS and Walgreens pharmacies to vaccinate residents of nursing homes and other long-term-care centers around the country.",207,323cd727bbb48686aa3ebea19bdf98f7,/AfriSpeech-100/test/d6a44fb0-bee6-46ae-8183-a6407516d2e2/d6651206216efdfdb7352cfe13c74608.wav,19.497,nigerian,general,test,Male
786278,a86b1cf5115db95911d01a439e4b2a9a,igbo,19-25,NG,"A Forex trade broker in Nigeria functions as a middle man between you and the currency market. The broker can charge either a spread or a commission, and there are pros and cons to each option:
",194,2dbaa3fcb9764e1064365105f76ca3da,/AfriSpeech-100/test/67bb7563-08e2-4f85-ad3e-a5f79c28039b/8039c0419cb0b267f421c227f9e51472.wav,16.355,nigerian,general,test,Male
389733,34195a5670353fd553d53e8a57a44299,swahili,19-25,UG,"Texas Governor Greg Abbott says the state will reject the resettlement of new refugees.
",88,dc1134c3bbf95e479df8dd981818a210,/AfriSpeech-100/test/925f21e4-3d4e-4a21-82b0-51d7f75e5eef/fddd1854a991a467bdb84e7905a29015.wav,7.934,african,general,test,Female
828573,d7d20fb939639fe6fc1acabc216e905c,igbo,19-25,NG,"Kolade came down with Ebunilo disease, and was treated with Abimboye drug at Ede hospital on Sat 26 Dec, 1998
",110,715a991de70e40b073c431056c1dd229,/AfriSpeech-100/test/70d1f08b-d85e-4402-8b21-d976c13cbe97/c211857c78b1c8415dbaa9c75e975824.wav,11.094,nigerian,general,test,Female
926752,1f8136110732aab77af2fda46d9cdb28,ibani,19-25,NG,He was recently admitted to OSH with worsening shortness of breath and COPD exacerbation.,89,eee50a145664237c092e067d4445b7fe,/AfriSpeech-100/test/742421da-7dd5-45a6-8d60-d30f9f52ca25/7905010aef3cc9beaaa7dc1549564f67.wav,7.0,nigerian,clinical,test,Female
901306,cf1330fba6f149dc1009f0b4a0fb1d53,ibibio,19-25,NG,Wound packed with NSS gauze.,28,75134e201d9fd6a44a2f6a7c75b6791d,/AfriSpeech-100/test/d75a44c8-fa78-4fdf-8ad0-2ad9808dee30/f5908541823bbca8a17168818e9a6b4d.wav,5.0,nigerian,clinical,test,Female
571523,d53a902cd0ee91be0fe6b512a3d20da9,angas,41-55,NG,"Blackstars General Captain, Asamoah Gyan has celebrated his beautiful daughter, Ohemmas birthday with some cute photos of her and a sweet message.",147,eabf0feb43dfad1aefa95b56164f81e7,/AfriSpeech-100/test/a5ff9a63-b755-4955-b3a4-8a7175211176/f5a4a2340c0cce5c3d43a6b2488c115c.wav,12.807,nigerian,general,test,Male
635195,d53a902cd0ee91be0fe6b512a3d20da9,angas,41-55,NG,"Hello and Good moring Kiitan Anaechelu Please take 33mg of penicillin and tetracyclin at 11 am for 22minutes. Send us feedback.
",128,06cbabd8c80e0c0e5252f31ffdff5388,/AfriSpeech-100/test/de767b4e-d3ac-468a-98a0-5f89dbb8d9c2/e6120741ff5050890958c250fc0ec2e2.wav,10.604,nigerian,general,test,Male
877582,9dc1431272e68c73d54ad310595bed50,ekpeye,19-25,NG,"She was transferred to Hospital Umuahia for further care, as Dr Kenenna Nkemdirim suggested
",92,54f8c20e92479f832f7e3da7e50cded7,/AfriSpeech-100/test/0b8718c2-1ee2-4f22-8a33-1ba4485cfcf9/df8d6b40d8378f9bc5cff436854a13a8.wav,9.483,nigerian,general,test,Male
590809,33e28feaae9e298e95471515415a233d,eggon,41-55,NG,"The UC Board of Regents unanimously voted and welcomed Drake as UCs first Black president and president of color in the university systems 152-year history.
",157,ad961309ad183e8d058f37a9b02b8a89,/AfriSpeech-100/test/b88bf02d-11f4-405a-8d2c-e9c59234d93f/801453f3ecbdf034db52daf69893cdd5.wav,18.263,nigerian,general,test,Male
827123,930cb27b024cc22dcbb1c249232ed375,bekwarra,19-25,NG,"Thanks to Issa and a few select celebrities, were slowly getting more representation of natural hairstyles on TV, on red carpets, on covers, etc.The Nigerian Idol Season 7 race continues with more gorgeous looks in store.
",222,89cb65f5df22fa396aa2c7d059e7756f,/AfriSpeech-100/test/758754cd-ca87-41bd-a918-bf592d0b2eaa/a405af04564e89faf5bd10480667ab68.wav,19.015,nigerian,general,test,Female
